pair_id,example_id,text,is_ai,notes,source_id,source_url,source_title,source_author,license,generation_model,parent_example_id
docs-django-queries-4.0-011,docs-django-queries-4.0-011-ai,"A newly created ~django.db.models.query.QuerySet starts with an empty cache. When you evaluate it for the first time—and therefore trigger a database query—Django stores the query results in that ~django.db.models.query.QuerySet’s cache, then returns only what was explicitly requested (the next item, for instance, during iteration). Later evaluations of the same ~django.db.models.query.QuerySet use those cached results instead.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-011-human
docs-flask-quickstart-2.0.2-003,docs-flask-quickstart-2.0.2-003-human,The FLASK_APP environment variable is the name of the module to import at flask run. In case that module is incorrectly named you will get an import error upon start (or if debug is enabled when you navigate to the application). It will tell you what it tried to import and why it failed.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,,
docs-flask-quickstart-2.0.2-003,docs-flask-quickstart-2.0.2-003-ai,"The FLASK_APP environment variable specifies which module flask run should import. If you give that module the wrong name, startup will produce an import error (or, with debugging enabled, the error may appear when you browse to the application). The message tells you what Flask attempted to import and why the import failed.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-flask-quickstart-2.0.2-003-human
docs-flask-quickstart-2.0.2-006,docs-flask-quickstart-2.0.2-006-human,"Web applications use different HTTP methods when accessing URLs. You should familiarize yourself with the HTTP methods as you work with Flask. By default, a route only answers to GET requests. You can use the methods argument of the ~flask.Flask.route decorator to handle different HTTP methods.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,,
docs-flask-quickstart-2.0.2-006,docs-flask-quickstart-2.0.2-006-ai,"Web applications access URLs through several HTTP methods, and you should become familiar with them while working with Flask (the defaults matter here). Unless configured otherwise, a route responds only to GET requests. To support other request types, pass the methods argument to the ~flask.Flask.route decorator, specifying the HTTP methods the route should accept and handle.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-flask-quickstart-2.0.2-006-human
docs-rails-started-v7.0.0-002,docs-rails-started-v7.0.0-002-human,"You'll see a bit more complexity here than you did in the controller for articles. That's a side-effect of the nesting that you've set up. Each request for a comment has to keep track of the article to which the comment is attached, thus the initial call to the find method of the Article model to get the article in question.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,,
docs-rails-started-v7.0.0-002,docs-rails-started-v7.0.0-002-ai,"You’ll notice this is slightly more complicated than the articles controller, which is a side effect of the nesting you configured. Every comment request must track the article that comment belongs to (the parent, in this case), so the first step is calling the Article model’s find method to retrieve the relevant article.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,rails-started,https://github.com/rails/rails/blob/v7.0.0/guides/source/getting_started.md,Getting Started with Rails,Ruby on Rails documentation contributors,MIT,openai/gpt-5.6-sol,docs-rails-started-v7.0.0-002-human
docs-spark-sql-v3.2.0-004,docs-spark-sql-v3.2.0-004-human,"Spark SQL supports automatically converting an RDD of JavaBeans into a DataFrame. The BeanInfo, obtained using reflection, defines the schema of the table. Currently, Spark SQL does not support JavaBeans that contain Map field(s). Nested JavaBeans and List or Array fields are supported though. You can create a JavaBean by creating a class that implements Serializable and has getters and setters for all of its fields.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-004,docs-spark-sql-v3.2.0-004-ai,"Spark SQL can automatically turn an RDD of JavaBeans into a DataFrame. It derives the table schema from BeanInfo gathered through reflection. JavaBeans containing one or more Map fields are not currently supported, although nested beans and fields typed as List or Array do work. To define a usable JavaBean, create a class that implements Serializable and provide getters and setters for every field (yes, all of them): reflection supplies the structure, while the bean supplies the data.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-004-human
wiki-innovation-930564768-07,wiki-innovation-930564768-07-human,"Still other innovative strategies include hospitals digitizing medical information in electronic medical records . For example, the U.S. Department of Housing and Urban Development 's HOPE VI initiatives turned severely distressed public housing in urban areas into revitalized , mixed-income environments; the Harlem Children’s Zone used a community-based approach to educate local area children; and the Environmental Protection Agency 's brownfield grants facilitates turning over brownfields for environmental protection , green spaces , community and commercial development .",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-930564768,https://en.wikipedia.org/w/index.php?oldid=930564768,Innovation,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-innovation-930564768-07,wiki-innovation-930564768-07-ai,"Other innovative strategies include hospitals converting medical information into electronic medical records. Beyond health care, the U.S. Department of Housing and Urban Development’s HOPE VI initiatives transformed severely distressed urban public housing into revitalized, mixed-income communities; the Harlem Children’s Zone took a community-based approach to educating children in the local area; and Environmental Protection Agency brownfield grants help you repurpose contaminated sites (an awkward but useful category) for environmental protection, green space, community use, and commercial development.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-930564768,https://en.wikipedia.org/w/index.php?oldid=930564768,Innovation,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-innovation-930564768-07-human
wiki-sustainability-932573702-06,wiki-sustainability-932573702-06-human,"The simple definition that sustainability is something that improves ""the quality of human life while living within the carrying capacity of supporting eco-systems"", though vague, conveys the idea of sustainability having quantifiable limits. But sustainability is also a call to action, a task in progress or ""journey"" and therefore a political process, so some definitions set out common goals and values. The Earth Charter speaks of ""a sustainable global society founded on respect for nature, universal human rights, economic justice, and a culture of peace"". This suggested a more complex figure of sustainability, which included the importance of the domain of 'politics'.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-sustainability-932573702-06,wiki-sustainability-932573702-06-ai,"Sustainability can be defined simply as improving “the quality of human life while living within the carrying capacity of supporting eco-systems.” Vague as that is, it still implies measurable limits. Yet sustainability is also a call to act—a continuing task or “journey,” and thus a political process—so other definitions emphasize shared aims and values. The Earth Charter describes “a sustainable global society founded on respect for nature, universal human rights, economic justice, and a culture of peace,” giving you a more complex model (not merely an ecological one) in which politics becomes an essential domain.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-sustainability-932573702-06-human
wiki-sustainability-932573702-10,wiki-sustainability-932573702-10-human,"At the global scale, scientific data now indicates that humans are living beyond the carrying capacity of planet Earth and that this cannot continue indefinitely. This scientific evidence comes from many sources but is presented in detail in the Millennium Ecosystem Assessment and the planetary boundaries framework. An early detailed examination of global limits was published in the 1972 book Limits to Growth , which has prompted follow-up commentary and analysis. A 2012 review in Nature by 22 international researchers expressed concerns that the Earth may be ""approaching a state shift"" in its biosphere.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-sustainability-932573702-10,wiki-sustainability-932573702-10-ai,"At a global level, scientific findings indicate that humanity is exceeding Earth’s carrying capacity, a condition that cannot persist indefinitely. Evidence comes from numerous studies, with detailed syntheses in the Millennium Ecosystem Assessment and the planetary boundaries framework. The 1972 book Limits to Growth offered an early, extensive analysis of global constraints and prompted continuing commentary and reassessment (as you might expect, not all of it agreed). In 2012, a Nature review by 22 international researchers warned that Earth’s biosphere may be “approaching a state shift”—a concern both specific and systemic.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-sustainability-932573702-10-human
docs-fastapi-body-0.70.0-002,docs-fastapi-body-0.70.0-002-human,"FastAPI will recognize that the function parameters that match path parameters should be taken from the path, and that function parameters that are declared to be Pydantic models should be taken from the request body.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,,
docs-fastapi-body-0.70.0-002,docs-fastapi-body-0.70.0-002-ai,"FastAPI understands that function arguments matching path parameters come from the URL path, while arguments declared as Pydantic models come from the request body (you do not need to mark either one explicitly): path-shaped values from the path, model-shaped values from the body.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,openai/gpt-5.6-sol,docs-fastapi-body-0.70.0-002-human
docs-fastapi-body-0.70.0-004,docs-fastapi-body-0.70.0-004-human,"As it is discouraged, the interactive docs with Swagger UI won't show the documentation for the body when using GET, and proxies in the middle might not support it.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,,
docs-fastapi-body-0.70.0-004,docs-fastapi-body-0.70.0-004-ai,"Because GET requests with a body are discouraged, Swagger UI’s interactive docs will not display that body’s documentation, and any intermediary proxies you use might not support it either (even if the endpoint itself does).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,fastapi-body,https://github.com/fastapi/fastapi/blob/0.70.0/docs/en/docs/tutorial/body.md,Request Body,FastAPI documentation contributors,MIT,openai/gpt-5.6-sol,docs-fastapi-body-0.70.0-004-human
docs-kubernetes-objects-release-1.22-005,docs-kubernetes-objects-release-1.22-005-human,"A Kubernetes object is a ""record of intent""--once you create the object, the Kubernetes system will constantly work to ensure that object exists. By creating an object, you're effectively telling the Kubernetes system what you want your cluster's workload to look like; this is your cluster's desired state.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,kubernetes-objects,https://github.com/kubernetes/website/blob/release-1.22/content/en/docs/concepts/overview/working-with-objects/kubernetes-objects.md,Kubernetes Objects,Kubernetes documentation contributors,Creative Commons Attribution 4.0,,
docs-kubernetes-objects-release-1.22-005,docs-kubernetes-objects-release-1.22-005-ai,"A Kubernetes object is a “record of intent”: after you create it, the Kubernetes system continually works to keep that object in existence. In creating one, you are effectively telling Kubernetes how you want the cluster’s workload to look (not merely how it looks right now). That declared configuration is the cluster’s desired state.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,kubernetes-objects,https://github.com/kubernetes/website/blob/release-1.22/content/en/docs/concepts/overview/working-with-objects/kubernetes-objects.md,Kubernetes Objects,Kubernetes documentation contributors,Creative Commons Attribution 4.0,openai/gpt-5.6-sol,docs-kubernetes-objects-release-1.22-005-human
docs-node-documentation-v16.13.0-001,docs-node-documentation-v16.13.0-001-human,"Use caution when making use of Experimental features, particularly within modules. Users may not be aware that experimental features are being used. Bugs or behavior changes may surprise users when Experimental API modifications occur. To avoid surprises, use of an Experimental feature may need a command-line flag. Experimental features may also emit a [warning][].",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,node-documentation,https://github.com/nodejs/node/blob/v16.13.0/doc/api/documentation.md,About this documentation,Node.js documentation contributors,MIT,,
docs-node-documentation-v16.13.0-001,docs-node-documentation-v16.13.0-001-ai,"Use care when enabling Experimental features, especially inside modules, because users may not realize that those features are active. Later Experimental API changes can introduce bugs or altered behavior that catches them off guard (sometimes well after adoption). To limit surprises, you may need to require a command-line flag before an Experimental feature can be used. Such features may also emit a [warning][]; explicit activation reduces ambiguity, and visible warnings preserve awareness.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,node-documentation,https://github.com/nodejs/node/blob/v16.13.0/doc/api/documentation.md,About this documentation,Node.js documentation contributors,MIT,openai/gpt-5.6-sol,docs-node-documentation-v16.13.0-001-human
docs-requests-quickstart-v2.26.0-001,docs-requests-quickstart-v2.26.0-001-human,"Furthermore, Requests does not change its behavior at all based on which custom headers are specified. The headers are simply passed on into the final request.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,,
docs-requests-quickstart-v2.26.0-001,docs-requests-quickstart-v2.26.0-001-ai,"Requests does not alter its behavior according to any custom headers you specify; it simply passes those headers through (without interpreting them) into the final request, unchanged in purpose and untouched in handling.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-requests-quickstart-v2.26.0-001-human
docs-spark-sql-v3.2.0-003,docs-spark-sql-v3.2.0-003-human,"Temporary views in Spark SQL are session-scoped and will disappear if the session that creates it terminates. If you want to have a temporary view that is shared among all sessions and keep alive until the Spark application terminates, you can create a global temporary view. Global temporary view is tied to a system preserved database global_temp, and we must use the qualified name to refer it, e.g. SELECT * FROM global_temp.view1.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-003,docs-spark-sql-v3.2.0-003-ai,"Temporary views in Spark SQL belong to the session that created them, so they vanish when that session ends. If you need a temporary view shared across every session—and retained until the Spark application itself stops—you can create a global temporary view instead. Such views live in the system-preserved `global_temp` database (the name is fixed), and you must reference them with a qualified name, for example: `SELECT * FROM global_temp.view1`.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-003-human
wiki-innovation-930564768-03,wiki-innovation-930564768-03-human,"Given the noticeable effects on efficiency , quality of life , and productive growth , innovation is a key factor in society and economy. Consequently, policymakers have long worked to develop environments that will foster innovation and its resulting positive benefits, from funding Research and Development to supporting regulatory change, funding the development of innovation clusters, and using public purchasing and standardisation to 'pull' innovation through.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-930564768,https://en.wikipedia.org/w/index.php?oldid=930564768,Innovation,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-innovation-930564768-03,wiki-innovation-930564768-03-ai,"Given its visible effects on efficiency, quality of life, and productive growth, innovation remains a central factor in both society and the economy. Policymakers have therefore spent decades trying to build conditions that encourage innovation—and the benefits expected to follow (not always immediately)—by funding research and development, supporting regulatory change, financing innovation clusters, and using public procurement and standardisation to “pull” new ideas into practical use.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-930564768,https://en.wikipedia.org/w/index.php?oldid=930564768,Innovation,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-innovation-930564768-03-human
wiki-sustainability-932573702-07,wiki-sustainability-932573702-07-human,"At the global level the environmental impact of agribusiness is being addressed through sustainable agriculture and organic farming . At the local level there are various movements working towards local food production, more productive use of urban wastelands and domestic gardens including permaculture , urban horticulture , local food , slow food , sustainable gardening , and organic gardening .",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-sustainability-932573702-07,wiki-sustainability-932573702-07-ai,"Globally, agribusiness’s environmental effects are being tackled through sustainable agriculture and organic farming. Locally, various movements encourage you to produce food nearby and make urban wastelands and home gardens more productive (sometimes in surprisingly small plots), including permaculture, urban horticulture, local food, slow food, sustainable gardening, and organic gardening—different practices, aligned aims.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-932573702,https://en.wikipedia.org/w/index.php?oldid=932573702,Sustainability,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-sustainability-932573702-07-human
wiki-strategic-management-933294875-01,wiki-strategic-management-933294875-01-human,"Strategic management provides overall direction to an enterprise and involves specifying the organization's objectives , developing policies and plans to achieve those objectives, and then allocating resources to implement the plans. Academics and practicing managers have developed numerous models and frameworks to assist in strategic decision-making in the context of complex environments and competitive dynamics. Strategic management is not static in nature; the models often include a feedback loop to monitor execution and to inform the next round of planning.",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-933294875,https://en.wikipedia.org/w/index.php?oldid=933294875,Strategic management,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-strategic-management-933294875-01,wiki-strategic-management-933294875-01-ai,"Strategic management sets an enterprise’s overall direction by defining organizational objectives, creating policies and plans to meet them, and allocating the resources needed for implementation. Academics and working managers have produced numerous models and frameworks to help you make strategic decisions amid complex environments and competitive pressures (not exactly stable conditions). The process is not static: these models commonly include a feedback loop that monitors execution, captures results, and shapes the next planning cycle.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-933294875,https://en.wikipedia.org/w/index.php?oldid=933294875,Strategic management,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-strategic-management-933294875-01-human
wiki-strategic-management-933294875-09,wiki-strategic-management-933294875-09-human,"In 1983, Noel Tichy wrote that because we are all beings of habit we tend to repeat what we are comfortable with. He wrote that this is a trap that constrains our creativity , prevents us from exploring new ideas, and hampers our dealing with the full complexity of new issues. He developed a systematic method of dealing with change that involved looking at any new issue from three angles: technical and production, political and resource allocation, and corporate culture .",False,Exact paragraph from a Wikipedia revision dated before 2020; selected for AI-associated prose characteristics.,wikipedia-933294875,https://en.wikipedia.org/w/index.php?oldid=933294875,Strategic management,Wikipedia contributors (see revision history),CC BY-SA 3.0,,
wiki-strategic-management-933294875-09,wiki-strategic-management-933294875-09-ai,"In 1983, Noel Tichy observed that, as creatures of habit, we tend to repeat whatever feels comfortable. That tendency becomes a trap: it narrows creativity, discourages you from testing unfamiliar ideas, and limits your ability to address the full complexity of new issues (especially the inconvenient parts). His systematic approach to change examined each new issue through three lenses—technical and production concerns, politics and resource allocation, and corporate culture.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,wikipedia-933294875,https://en.wikipedia.org/w/index.php?oldid=933294875,Strategic management,Wikipedia contributors (see revision history),CC BY-SA 3.0,openai/gpt-5.6-sol,wiki-strategic-management-933294875-09-human
docs-airflow-dags-2.2.0-002,docs-airflow-dags-2.2.0-002-human,"While simpler DAGs are usually only in a single Python file, it is not uncommon that more complex DAGs might be spread across multiple files and have dependencies that should be shipped with them (""vendored"").",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-002,docs-airflow-dags-2.2.0-002-ai,"Although simpler DAGs usually fit in one Python file, more complex DAGs are often split across several files and may rely on dependencies that you need to ship alongside them (“vendored”), keeping the workflow distributed but the package complete.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-002-human
docs-airflow-dags-2.2.0-005,docs-airflow-dags-2.2.0-005-human,"As an example of why this is useful, consider writing a DAG that processes a daily set of experimental data. It's been rewritten, and you want to run it on the previous 3 months of data---no problem, since Airflow can backfill the DAG and run copies of it for every day in those previous 3 months, all at once.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-005,docs-airflow-dags-2.2.0-005-ai,"For a practical case, imagine you maintain a DAG that processes experimental data each day. After rewriting it, you need to apply the new version to the prior three months—no problem: Airflow can backfill the DAG, running a separate copy for every day in that period, all at once (yes, every daily interval), consistently and concurrently.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-005-human
docs-airflow-dags-2.2.0-012,docs-airflow-dags-2.2.0-012-human,"You can also provide an .airflowignore file inside your DAG_FOLDER, or any of its subfolders, which describes files for the loader to ignore. It covers the directory it's in plus all subfolders underneath it, and should be one regular expression per line, with # indicating comments.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,,
docs-airflow-dags-2.2.0-012,docs-airflow-dags-2.2.0-012-ai,"You may place an `.airflowignore` file in your `DAG_FOLDER` or any nested directory to tell the loader which files to skip. Its rules apply to the directory containing it and every subdirectory below that point (not sibling paths), with one regular expression on each line and `#` used to mark comments.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,airflow-dags,https://github.com/apache/airflow/blob/2.2.0/docs/apache-airflow/concepts/dags.rst,DAGs,Apache Airflow documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-airflow-dags-2.2.0-012-human
docs-dask-ten-minutes-2021.11.0-001,docs-dask-ten-minutes-2021.11.0-001-human,"If you want more control, use the distributed scheduler instead. Despite having ""distributed"" in it's name, the distributed scheduler works well on both single and multiple machines. Think of it as the ""advanced scheduler"".",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,dask-ten-minutes,https://github.com/dask/dask/blob/2021.11.0/docs/source/10-minutes-to-dask.rst,10 Minutes to Dask,Dask documentation contributors,BSD 3-Clause,,
docs-dask-ten-minutes-2021.11.0-001,docs-dask-ten-minutes-2021.11.0-001-ai,"If you need finer control, use the distributed scheduler instead. Despite “distributed” in its name, it works well on either one machine or several (the name is a little misleading). Think of it as the advanced scheduler: more control, more flexibility.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,dask-ten-minutes,https://github.com/dask/dask/blob/2021.11.0/docs/source/10-minutes-to-dask.rst,10 Minutes to Dask,Dask documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-dask-ten-minutes-2021.11.0-001-human
docs-django-queries-4.0-004,docs-django-queries-4.0-004-human,"Finally, it's important to note that the Django database layer is merely an interface to your database. You can access your database via other tools, programming languages or database frameworks; there's nothing Django-specific about your database.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,,
docs-django-queries-4.0-004,docs-django-queries-4.0-004-ai,"Finally, keep in mind that Django’s database layer is only an interface to the underlying database. You can still access that database with other tools, programming languages, or database frameworks (nothing about the data store itself becomes Django-only); Django provides the interface, while the database remains independent.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-004-human
docs-django-queries-4.0-009,docs-django-queries-4.0-009-human,"To handle both of these situations, Django has a consistent way of processing ~django.db.models.query.QuerySet.filter calls. Everything inside a single ~django.db.models.query.QuerySet.filter call is applied simultaneously to filter out items matching all those requirements. Successive ~django.db.models.query.QuerySet.filter calls further restrict the set of objects, but for multi-valued relations, they apply to any object linked to the primary model, not necessarily those objects that were selected by an earlier ~django.db.models.query.QuerySet.filter call.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,,
docs-django-queries-4.0-009,docs-django-queries-4.0-009-ai,"Django handles both cases with consistent rules for processing ~django.db.models.query.QuerySet.filter calls. Put multiple conditions in one call and they are evaluated together, so returned items must satisfy every requirement. Chain another ~django.db.models.query.QuerySet.filter call and you restrict the results further; with multi-valued relations, though, its conditions may match any object related to the primary model (the easily missed detail), not necessarily the related objects matched by the previous call. One call combines, successive calls narrow.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,django-queries,https://github.com/django/django/blob/4.0/docs/topics/db/queries.txt,Making queries,Django documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-django-queries-4.0-009-human
docs-flask-quickstart-2.0.2-001,docs-flask-quickstart-2.0.2-001-human,"1. Reversing is often more descriptive than hard-coding the URLs. 2. You can change your URLs in one go instead of needing to remember to manually change hard-coded URLs. 3. URL building handles escaping of special characters transparently. 4. The generated paths are always absolute, avoiding unexpected behavior of relative paths in browsers. 5. If your application is placed outside the URL root, for example, in /myapplication instead of /, ~flask.url_for properly handles that for you.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,flask-quickstart,https://github.com/pallets/flask/blob/2.0.2/docs/quickstart.rst,Flask Quickstart,Flask documentation contributors,BSD 3-Clause,,
